,percent_rounded,percent_geochem_preserved,actual_volume,avg_r,non-uni,uni,mantle_temp,int_temp,mean_it3
808,11.6182580236293,46.4590100695284,13065160,148.0,164,116,709.0,1600,1373.2610085083
809,38.1301775147929,100.0,67600,26.0,30,18,1002.5,1740,1090.67407667149
810,96.0879987759057,0.941872524184362,470552,81.33333333333333,24,196,1322.0,1880,1443.5195306396
811,92.4222214104259,0.0,8102744,124.66666666666667,122,130,1429.0,1690,1614.68304767472
812,87.2968919461602,29.0139844665605,14641960,152.0,146,164,687.0,1720,1482.63273853089
813,56.5677389241122,0.0,205672,37.333333333333336,42,28,1343.0,1690,1426.30547376866
814,84.5836733839747,55.0873070679713,2676072,94.66666666666667,64,156,509.5,1900,1299.22159924082
815,0.0,0.0,531288,56.666666666666664,36,98,1491.5,1620,1533.78104214474
816,95.6910674546256,0.390172580552539,12398616,158.0,200,74,996.0,1900,1723.59468293267
817,69.7360700793643,0.0,1554352,94.0,130,22,1320.0,1710,1460.975260722
818,100.0,0.0,4266472,110.66666666666667,140,52,1520.5,1750,1649.05686396981
819,95.1065416788357,0.0,14983432,157.33333333333334,182,108,1523.5,1630,1604.63883740238
820,1.64143200792415,100.0,113072,40.0,18,84,388.0,1650,545.0044296334
821,44.6440767008143,100.0,152280,35.333333333333336,26,54,272.0,1800,561.77613884416
822,99.9996264805378,0.0,6425368,120.66666666666667,144,74,1370.0,1900,1730.10387069184
823,60.4961989943651,100.0,870296,67.33333333333333,42,118,683.0,1720,1078.68869239992
824,91.1779904654463,0.0,1099160,64.66666666666667,58,78,1363.0,1760,1558.63273806881
825,100.0,0.0,2195704,99.33333333333333,52,194,1598.5,1750,1667.47392710963
826,99.9993729372248,0.0,3827368,108.0,138,48,1365.5,1900,1653.5488965684
827,20.1675220786229,0.0,7115480,119.33333333333333,118,122,1276.0,1610,1516.00788924516
828,81.8407935982555,27.4186639668231,1643552,93.33333333333333,128,24,1127.5,1810,1394.16585957732
829,61.8877218399131,100.0,552200,58.0,36,102,262.5,1870,759.090084774025
830,95.0466348017052,0.0,1548200,82.66666666666667,50,148,1488.0,1700,1582.34491985787
831,81.8900690494175,29.1085963071151,10771416,140.66666666666666,162,98,871.5,1660,1457.85944435549
832,98.5696429654505,0.0,26247992,184.66666666666666,192,170,1186.0,1900,1766.79688020516
833,67.2806685038913,83.9717518175889,2342664,88.0,108,48,555.5,1690,1160.75653925853
834,63.7600993746616,100.0,753512,80.0,32,176,525.5,1860,915.150878151771
835,100.0,0.0,7075192,119.33333333333333,114,130,1442.0,1900,1759.7563020707
836,89.5604770017036,0.764062188252989,13031400,149.33333333333334,126,196,1021.5,1740,1564.46724124938
837,80.8039404743219,3.30709838479419,5351640,111.33333333333333,128,78,1138.5,1670,1500.62133283423
838,99.0199496416812,0.0,206520,54.666666666666664,20,124,1481.0,1790,1531.95973857022
839,88.7507522307807,11.5709751554963,7564168,129.33333333333334,96,196,953.0,1770,1530.0515985365
840,83.4425429571908,0.0,26247992,184.66666666666666,192,170,1292.0,1630,1570.80087053215
841,10.3668696805181,0.0,2491784,94.66666666666667,122,40,1458.0,1620,1545.31537011596
842,72.8630570921118,73.6043109008474,2517896,86.66666666666667,72,116,354.0,1680,1157.04903794598
843,85.2863309190991,35.8026377582236,4275752,103.33333333333333,86,138,782.0,1790,1428.69502638287
844,29.1370515037032,100.0,374808,68.0,24,156,580.0,1730,807.248037633628
845,55.343064138078,100.0,300352,46.666666666666664,60,20,1027.5,1750,1200.85917071902
846,83.5176771491174,11.0098827746446,4713656,132.66666666666666,182,34,1132.5,1760,1471.08211517368
847,80.2598558554104,0.0,647128,54.0,58,46,1214.0,1760,1435.09367897634
848,55.0113495722783,44.6562506247263,4401928,114.66666666666667,148,48,999.0,1630,1370.53622114445
849,80.39325919567,4.47764834522856,13447416,150.0,130,190,1135.5,1630,1521.85178371448
850,88.4405473400597,32.4391097274486,3361128,96.0,112,64,730.0,1900,1432.09895516788
851,79.9282930829525,30.574863165657,6292280,123.33333333333333,88,194,926.5,1690,1439.21472517703
852,96.5799002144315,0.0,15105992,154.66666666666666,140,184,1122.0,1870,1688.88274697927
853,0.0,100.0,40424,40.0,10,100,779.5,1860,829.095082537589
854,60.2846224799051,0.0,60712,24.666666666666668,22,30,1382.5,1720,1424.02546584246
855,82.9762854593403,46.4167207271697,3218616,99.33333333333333,124,50,766.5,1820,1357.40584707876
856,40.6604471888983,93.8849952320301,1199672,66.0,64,70,854.0,1630,1213.36044666048
857,65.2944742070096,88.2119219220271,2283256,84.66666666666667,68,118,475.5,1690,1120.83357068963
858,96.3378294183845,0.0,31214712,195.33333333333334,196,194,1183.0,1780,1674.0479010104
859,91.6934506353861,6.90719173299819,7161000,125.33333333333333,150,76,912.0,1860,1560.44999163236
860,82.8311114757724,62.2076119876856,2242568,81.33333333333333,78,88,472.5,1890,1250.47166671282
861,75.4779463429238,0.0,1309352,112.0,162,12,1419.0,1740,1495.68791130999
862,53.9511767996562,100.0,986744,91.33333333333333,130,14,629.0,1830,940.213945723585
863,64.7827719995831,49.1773201106739,4068168,100.0,90,120,878.5,1630,1368.69169690079
864,0.0,80.0354139947372,3736376,107.33333333333333,70,182,376.5,1610,1131.42569090271
865,9.53583915757736,10.3925161107359,10719560,154.66666666666666,200,64,1101.0,1610,1490.51234515807
866,77.1078402130595,88.7048821649248,4157336,131.33333333333334,182,30,538.5,1880,1150.36027263198
867,22.2432722021212,0.0,4636584,106.66666666666667,124,72,1470.5,1600,1555.48277113684
868,87.549396171136,38.441572824429,7945960,130.66666666666666,158,76,474.0,1860,1422.35516887824
869,74.5560932057735,51.3453524108708,13512296,148.0,142,160,470.5,1640,1341.68525607368
870,54.793122202234,100.0,956120,88.66666666666667,34,198,506.0,1740,906.891803595695
871,31.1572610758658,100.0,1060504,110.0,160,10,611.5,1860,853.676047261808
872,35.9352689195621,100.0,16808,17.333333333333332,12,28,1170.0,1890,1199.16852447578
873,100.0,0.0,991848,68.0,46,112,1598.0,1770,1668.50870840287
874,58.1228009841009,70.7074353775266,5140936,114.0,84,174,628.0,1630,1258.58362575337
875,63.8771144212499,99.7143122898867,602056,53.333333333333336,46,68,436.0,1770,932.898962812936
876,58.2586027645616,97.0300680641411,1562056,82.66666666666667,108,32,586.0,1660,1087.56879623566
877,62.7575604269302,34.3783921844071,1628744,76.66666666666667,92,46,1113.5,1640,1395.32363845444
878,74.8471875643873,0.0,349448,58.666666666666664,26,124,1465.5,1690,1519.8561962514
879,99.9864164410458,0.0,2591368,97.33333333333333,60,172,1366.5,1880,1626.05576795859
880,81.7618513279045,25.7366006284117,11485464,155.33333333333334,198,70,910.5,1670,1460.83833941162
881,91.3294407143378,6.49107653564587,10419720,136.0,144,120,950.5,1790,1579.2149305732
882,93.7271983693183,0.0,1232368,91.33333333333333,128,18,1515.5,1700,1575.70877959353
883,91.1933197870934,12.5785662967168,14776056,162.0,198,90,703.0,1860,1561.44187513665
884,75.6855238578446,95.5443832014944,346888,45.333333333333336,36,64,961.5,1840,1227.74659443393
885,93.6500780301717,0.0,3921560,98.0,94,106,1091.0,1870,1599.64107118854
886,0.0,100.0,616536,84.66666666666667,122,10,912.0,1690,1051.9676048231
887,80.8389093121049,52.0747930496416,302488,52.666666666666664,72,14,1199.0,1880,1345.85685544626
888,93.8989268317195,0.0,2547224,86.0,96,66,1099.5,1900,1570.48509253912
889,32.8484027578482,0.0,8056136,125.33333333333333,136,104,1284.0,1620,1532.37524184774
890,82.0216179420327,60.5566735730407,2420952,86.0,70,118,506.0,1830,1272.29984988256
891,89.3076690131898,4.16199766207456,25123128,183.33333333333334,200,150,1022.0,1670,1833.34923431468
892,72.3109718294309,90.6129243207895,941976,63.333333333333336,50,90,492.0,1830,1053.8797444346
893,64.4190408812473,95.9736542519138,3211448,116.66666666666667,160,30,701.0,1740,1165.42697221877
894,87.6715277806328,24.5973687269373,21404696,172.66666666666666,164,190,736.0,1680,1498.45237161096
895,0.0,100.0,148792,43.333333333333336,60,10,386.5,1610,547.903513834471
896,83.0237246732424,41.985003118134,8043272,126.0,140,98,649.5,1730,1406.02359197393
897,45.9568551110405,0.0,2013680,106.0,148,22,1386.0,1650,1484.6484912239
898,100.0,0.0,12478664,144.0,140,152,1500.5,1830,1748.58419874003
899,84.1210424864583,31.9242680089926,13725032,152.0,128,200,704.0,1680,1474.16116035861
900,92.0982311263055,0.0,5068536,107.33333333333333,98,126,1257.5,1760,1595.35474517443
901,0.883302191268898,0.0,47096,28.666666666666668,14,58,1392.0,1640,1411.76526463019
902,32.9763191510268,0.0,81416,53.333333333333336,12,136,1453.5,1680,1469.78927257431
903,86.1526679726019,17.5270305134039,7845208,123.33333333333333,126,118,912.5,1740,1498.20719505869
904,100.0,0.0,2894248,89.33333333333333,98,72,1500.5,1870,1729.19448579966
905,0.0,37.5796947417725,6029256,121.33333333333333,150,64,1003.5,1620,1397.37059080343
906,0.058567818500431,47.4833338388988,3428504,100.66666666666667,72,158,981.5,1620,1372.97864436721
907,13.7026988248321,47.8976760096984,9868888,135.33333333333334,152,102,529.0,1600,1334.01281438267
908,18.2819055522165,51.2329814744794,15000712,153.33333333333334,146,168,360.0,1620,1321.30089666223
909,97.4026660352641,0.0,30881512,194.66666666666666,192,200,947.5,1900,3675.83322862504
910,99.9971772941542,0.0,283416,61.333333333333336,22,140,1555.5,1870,1612.01676664705
911,88.0381031030593,6.51765501781642,15538472,156.0,142,184,969.5,1720,1543.44038150152
912,61.3254734273012,95.1890879835454,3251608,104.66666666666667,136,42,481.0,1690,1101.2020337079
913,84.660899524398,65.2473504849642,213624,37.333333333333336,40,32,1148.5,1890,1331.26425504552
914,68.1330472103004,100.0,1543392,90.66666666666667,124,24,528.5,1860,1014.82109234766
915,86.194397753843,22.6422052495128,9371384,147.33333333333334,190,62,904.0,1730,1481.91645889744
916,92.3403349592083,0.072211579929193,7178904,127.33333333333333,94,194,999.5,1850,1570.09110900204
917,90.9178344948182,0.0,19022776,166.0,174,150,1240.0,1680,1594.23184061724
918,26.055817947617,28.4482610562473,465800,80.66666666666667,24,194,1287.0,1630,1366.54958142676
919,30.1850469492791,0.0,2239864,135.33333333333334,196,14,1408.0,1650,1474.76910772272
920,93.348913010055,0.0,1300840,68.0,72,60,1345.0,1790,1579.92928514763
921,100.0,0.0,881272,60.666666666666664,52,78,1615.0,1670,1637.23182770421
922,76.7894676616016,29.6547238332701,1328328,84.0,44,164,1094.0,1760,1376.42181230683
923,0.0,100.0,160600,75.33333333333333,14,198,480.0,1620,588.919888227979
924,49.6439367810262,100.0,394312,64.0,26,140,897.5,1720,1090.18522555776
925,82.6512018162973,59.790336113716,4052200,110.66666666666667,142,48,472.5,1890,1255.98293408975
926,100.0,0.0,24348040,180.0,174,192,1434.0,1810,1731.67958098252
927,99.7447901701962,0.0,473336,55.333333333333336,34,98,1392.5,1880,1555.43472740131
928,85.5745404227276,43.5447800299487,4503704,102.66666666666667,98,112,569.5,1790,1396.40393826524
929,58.6679125885722,91.8606762354115,3304648,121.33333333333333,168,28,776.5,1670,1191.3718827686
930,73.6972805110923,31.6536808711173,12061384,157.33333333333334,200,72,868.0,1630,1431.64882993371
931,94.0075956190429,0.0,8162600,125.33333333333333,118,140,1105.0,1830,1628.7794250996
932,99.8298620651756,0.0,3639400,108.0,68,188,1325.5,1860,1618.59088724007
933,84.2077438484789,31.7042237902819,25755256,183.33333333333334,188,174,529.5,1640,1442.15880212098
934,85.6503605129354,3.97322502187571,12607592,156.0,194,80,1072.0,1690,1528.17832630733
935,73.3363034587325,0.0,19859992,171.33333333333334,194,126,1516.0,1600,1582.482500335
936,92.1245295037821,13.5010778615964,14744008,162.66666666666666,200,88,659.0,1850,1777.23556613275
937,22.0602783090417,0.0,121304,34.666666666666664,22,60,1474.0,1640,1500.70502405898
938,62.7664681305005,0.0,10349080,144.66666666666666,178,78,1506.0,1610,1577.77251507207
939,84.072487550526,50.2681698385298,1126152,68.0,82,40,849.5,1870,1341.81311565108
940,87.4220716035299,31.4046684338266,3576360,101.33333333333333,74,156,788.0,1860,1436.80399376354
941,28.5798720013636,6.93578276608843,23091496,177.33333333333334,188,156,1100.5,1600,1501.58099348035
942,100.0,0.0,13290584,148.66666666666666,164,118,1356.5,1870,1744.11798810094
943,73.9271573549936,61.7181594804198,3376264,98.66666666666667,120,56,637.5,1670,1277.95750733419
944,99.7772921509402,0.0,574744,59.333333333333336,36,106,1407.5,1860,1567.20530316069
945,62.4919277355132,74.7456252264172,2031648,78.66666666666667,76,84,838.0,1660,1280.10014459557
946,0.0,0.0,81112,32.0,18,60,1467.5,1600,1484.27865833957
947,86.4667778911036,0.0,5921960,113.33333333333333,102,136,1117.5,1730,1532.06374136407
948,75.3681642450297,65.4303256066116,7319016,124.0,102,168,360.0,1690,1252.75129817355
949,0.0,100.0,213512,64.66666666666667,18,158,928.0,1630,1023.00813393988
950,79.9619857697464,0.0,8611512,127.33333333333333,132,118,1425.0,1630,1577.16394236105
951,99.5703327668644,0.0,2575016,86.66666666666667,98,64,1418.5,1810,1652.78689308354
952,83.0588679790938,51.1916561910382,6860368,120.66666666666667,138,86,356.0,1740,1325.32538514215
953,0.0,85.9272474469308,2520104,90.66666666666667,112,48,568.0,1600,1146.03854497487
954,76.4395318936299,18.8932537060916,4274584,102.0,90,126,1038.5,1680,1448.86150285618
955,90.5400850437209,23.3304850329131,11843320,144.66666666666666,122,190,629.5,1850,1533.52309048813
956,85.9401182312866,0.0,8646104,127.33333333333333,128,126,1137.0,1700,1542.81344500432
957,28.1421129958595,100.0,59896,25.333333333333332,30,16,944.0,1690,1029.49928534839
958,99.1267764107331,0.0,327064,43.333333333333336,48,34,1411.5,1820,1535.05563180244
959,91.4645074057776,6.81945111547138,13507832,148.66666666666666,160,126,914.5,1790,1581.16619268562
960,62.4739513226247,100.0,802344,73.33333333333333,36,148,486.0,1820,920.057840311376
961,81.6091100734639,44.2754837749386,21445096,173.33333333333334,186,148,387.0,1670,1385.36532358405
962,93.8478549003913,5.37291992187097,19368984,167.33333333333334,156,190,768.5,1880,1639.52464629234
963,20.4663079155048,99.9993140513158,2332536,138.0,200,14,736.5,1730,1005.6475035103
964,95.0596598944624,0.0,4440504,102.0,100,106,1128.5,1880,1621.02524892984
965,91.6815014007355,13.8147586816088,11248376,139.33333333333334,146,126,845.5,1810,1580.19396823691
966,0.0,84.978907564009,2050024,85.33333333333333,60,136,718.0,1620,1196.72235767036
967,81.1846805335873,19.6613971386745,6519496,122.66666666666667,92,184,999.5,1690,1469.56329145402
968,91.4375475614487,24.503066140394,13508840,148.0,154,136,486.5,1900,1547.43413456226
969,100.0,0.0,530784,52.0,42,72,1597.5,1890,1697.09239687685
970,17.6322869955157,100.0,44600,24.666666666666668,16,42,909.0,1750,977.457189420328
971,93.3000423242402,0.487733582609914,13136680,148.0,132,180,985.5,1820,1624.38316257906
972,61.8088495221737,32.2719964849562,1602256,103.33333333333333,146,18,1212.0,1700,1373.96080969687
973,93.1885398644512,18.0296445942454,22199528,174.66666666666666,182,160,508.0,1900,1620.2362699537
974,85.8922796714121,0.0,3228360,120.0,166,28,1313.5,1750,1509.0456740372
975,57.860887905298,100.0,538616,79.33333333333333,114,10,1088.0,1810,1223.59846928987
976,15.6901767234517,33.4059769426,8542160,131.33333333333334,154,86,936.0,1620,1428.04570924852
977,84.0318327040372,15.1525994772001,10329000,137.33333333333334,154,104,1015.0,1670,1504.03937397477
978,36.5512197670167,100.0,153144,37.333333333333336,24,64,386.5,1690,643.930527891366
979,57.4208052873221,31.7166190392351,2953480,105.33333333333333,60,196,1105.5,1630,1403.82625102916
980,0.0,25.1583259591516,3806072,104.66666666666667,74,166,1127.0,1600,1415.17227857269
981,78.2433652100721,0.317753281478702,2366616,91.33333333333333,116,42,1225.0,1710,1476.85189238109
982,86.1031845379798,45.9748949225438,7611528,125.33333333333333,104,168,355.5,1860,1375.35787452425
983,74.4334620116235,21.5935180078904,4714600,121.33333333333333,160,44,1061.0,1700,1421.6361900275
984,91.8488084268095,1.13135169799137,23240872,177.33333333333334,170,192,1051.5,1720,1596.61256633411
985,90.0706951655586,26.7005424745664,11206424,140.66666666666666,124,174,555.0,1870,1508.05024677389
986,0.0,21.7754337606692,5862680,140.66666666666666,192,38,1130.0,1620,1409.17721682491
987,76.9410329675815,39.6415118705649,7371848,140.0,184,52,858.5,1710,1385.27302073674
988,96.3106954761026,0.0,10379192,135.33333333333334,136,134,1198.5,1840,1667.50500161862
989,45.0300969419933,0.0,7319016,124.0,102,168,1449.5,1620,1568.75574563594
990,82.6347904371312,46.1131238779918,13515944,149.33333333333334,164,120,395.0,1690,1368.12436309554
991,43.769103475129,75.6059573639638,410920,48.0,38,68,1177.0,1650,1329.44589546779
992,86.564590790682,13.4785134653948,426872,48.0,40,64,1140.0,1870,1405.35035150656
993,73.1402671806571,50.4148387347247,10509144,139.33333333333334,160,98,462.0,1630,1326.68094873316
994,67.7821168428645,79.0639748579696,3693576,106.66666666666667,70,180,505.5,1670,1184.4918225444
995,88.7908664213308,23.0746801793643,9849896,133.33333333333334,140,120,813.5,1740,1514.65973680737
996,7.23428463070067,100.0,84376,27.333333333333332,26,30,511.0,1630,671.757708448573
997,92.7210407900704,0.433986557061042,16459496,158.66666666666666,170,136,990.5,1790,1612.36355671408
998,15.6696870985711,41.4088176919087,8774904,128.0,126,132,750.0,1600,1386.15540322724
999,56.3800273938488,88.7605528576765,1606200,72.66666666666667,72,74,758.5,1650,1207.92197220446
